sample_id,level,cell_type,count,method
Br6389,supertype_label,Unassigned,0,mapmycells
Br6389,supertype_label,Sncg_1,0,mapmycells
Br6389,supertype_label,Pvalb_3,0,mapmycells
Br6389,supertype_label,Oligo_2,0,mapmycells
Br6389,supertype_label,L6 CT_1,0,mapmycells
Br6389,supertype_label,OPC_2,0,mapmycells
Br6432,class_label,Non-neuronal and Non-neural,24800,mapmycells
Br6432,class_label,Neuronal: Glutamatergic,10999,mapmycells
Br6432,class_label,Neuronal: GABAergic,4017,mapmycells
Br6432,class_label,Unassigned,0,mapmycells
Br6432,subclass_label,Oligodendrocyte,9082,mapmycells
Br6432,subclass_label,Endothelial,4386,mapmycells
Br6432,subclass_label,L2/3 IT,4346,mapmycells
Br6432,subclass_label,Astrocyte,3930,mapmycells
Br6432,subclass_label,Microglia-PVM,3861,mapmycells
Br6432,subclass_label,VLMC,2931,mapmycells
Br6432,subclass_label,L6b,2130,mapmycells
Br6432,subclass_label,L4 IT,1947,mapmycells
Br6432,subclass_label,L5 IT,1057,mapmycells
Br6432,subclass_label,Sst,986,mapmycells
Br6432,subclass_label,Vip,950,mapmycells
Br6432,subclass_label,Pvalb,659,mapmycells
Br6432,subclass_label,OPC,610,mapmycells
Br6432,subclass_label,L6 IT,533,mapmycells
Br6432,subclass_label,Lamp5,458,mapmycells
Br6432,subclass_label,L5 ET,406,mapmycells
Br6432,subclass_label,Chandelier,367,mapmycells
Br6432,subclass_label,Sncg,325,mapmycells
Br6432,subclass_label,L6 CT,224,mapmycells
Br6432,subclass_label,L5/6 NP,206,mapmycells
Br6432,subclass_label,L6 IT Car3,150,mapmycells
Br6432,subclass_label,Pax6,129,mapmycells
Br6432,subclass_label,Lamp5 Lhx6,79,mapmycells
Br6432,subclass_label,Sst Chodl,64,mapmycells
Br6432,subclass_label,Unassigned,0,mapmycells
Br6432,supertype_label,Oligo_4,7261,mapmycells
Br6432,supertype_label,Endo_2,3373,mapmycells
Br6432,supertype_label,Astro_2,1908,mapmycells
Br6432,supertype_label,SMC-SEAAD,1536,mapmycells
Br6432,supertype_label,Micro-PVM_2,1418,mapmycells
Br6432,supertype_label,Oligo_2_1-SEAAD,1341,mapmycells
Br6432,supertype_label,L4 IT_1,1292,mapmycells
Br6432,supertype_label,L2/3 IT_2,1155,mapmycells
Br6432,supertype_label,L2/3 IT_1,1077,mapmycells
Br6432,supertype_label,L2/3 IT_12,1062,mapmycells
Br6432,supertype_label,Endo_1,971,mapmycells
Br6432,supertype_label,Micro-PVM_3-SEAAD,945,mapmycells
Br6432,supertype_label,Pericyte_1,777,mapmycells
Br6432,supertype_label,L6b_6,759,mapmycells
Br6432,supertype_label,Astro_5,756,mapmycells
Br6432,supertype_label,L6b_1,672,mapmycells
Br6432,supertype_label,L2/3 IT_7,602,mapmycells
Br6432,supertype_label,Lymphocyte,599,mapmycells
Br6432,supertype_label,Astro_4,597,mapmycells
Br6432,supertype_label,Monocyte,575,mapmycells
Br6432,supertype_label,VLMC_1,545,mapmycells
Br6432,supertype_label,Astro_6-SEAAD,522,mapmycells
Br6432,supertype_label,Pvalb_15,484,mapmycells
Br6432,supertype_label,L6b_2,480,mapmycells
Br6432,supertype_label,L5 IT_6,471,mapmycells
Br6432,supertype_label,OPC_2_1-SEAAD,459,mapmycells
Br6432,supertype_label,L5 ET_2,388,mapmycells
Br6432,supertype_label,L6 IT_2,372,mapmycells
Br6432,supertype_label,L4 IT_2,341,mapmycells
Br6432,supertype_label,Oligo_3,315,mapmycells
Br6432,supertype_label,Sst_10,261,mapmycells
Br6432,supertype_label,L5 IT_7,243,mapmycells
Br6432,supertype_label,Lamp5_5,238,mapmycells
Br6432,supertype_label,L4 IT_4,237,mapmycells
Br6432,supertype_label,Chandelier_1,236,mapmycells
Br6432,supertype_label,Vip_21,213,mapmycells
Br6432,supertype_label,Vip_19,204,mapmycells
Br6432,supertype_label,L2/3 IT_13,175,mapmycells
Br6432,supertype_label,Micro-PVM_1,174,mapmycells
Br6432,supertype_label,L5/6 NP_4,173,mapmycells
Br6432,supertype_label,Oligo_1,165,mapmycells
Br6432,supertype_label,L5 IT_2,164,mapmycells
Br6432,supertype_label,L6 IT_1,161,mapmycells
Br6432,supertype_label,Sst_5,159,mapmycells
Br6432,supertype_label,Vip_1,153,mapmycells
Br6432,supertype_label,OPC_1,148,mapmycells
Br6432,supertype_label,Astro_3,147,mapmycells
Br6432,supertype_label,L6 IT Car3_3,143,mapmycells
Br6432,supertype_label,Sncg_5,141,mapmycells
Br6432,supertype_label,L5 IT_5,134,mapmycells
Br6432,supertype_label,Chandelier_2,131,mapmycells
Br6432,supertype_label,L6b_5,124,mapmycells
Br6432,supertype_label,Sst_20,121,mapmycells
Br6432,supertype_label,L6 CT_3,120,mapmycells
Br6432,supertype_label,Vip_23,95,mapmycells
Br6432,supertype_label,L6 CT_2,94,mapmycells
Br6432,supertype_label,Lamp5_3,90,mapmycells
Br6432,supertype_label,Pvalb_8,89,mapmycells
Br6432,supertype_label,L2/3 IT_5,85,mapmycells
Br6432,supertype_label,Sncg_4,85,mapmycells
Br6432,supertype_label,Lamp5_1,83,mapmycells
Br6432,supertype_label,L2/3 IT_3,82,mapmycells
Br6432,supertype_label,Lamp5_Lhx6_1,79,mapmycells
Br6432,supertype_label,Sst_7,77,mapmycells
Br6432,supertype_label,L4 IT_3,77,mapmycells
Br6432,supertype_label,Sst_19,75,mapmycells
Br6432,supertype_label,Pericyte_2-SEAAD,73,mapmycells
Br6432,supertype_label,Sst_3,72,mapmycells
Br6432,supertype_label,Sst_11,68,mapmycells
Br6432,supertype_label,Micro-PVM_2_1-SEAAD,64,mapmycells
Br6432,supertype_label,Micro-PVM_2_3-SEAAD,60,mapmycells
Br6432,supertype_label,Vip_14,60,mapmycells
Br6432,supertype_label,Pax6_1,56,mapmycells
Br6432,supertype_label,Vip_16,56,mapmycells
Br6432,supertype_label,L2/3 IT_10,53,mapmycells
Br6432,supertype_label,L6b_3,49,mapmycells
Br6432,supertype_label,Pvalb_13,46,mapmycells
Br6432,supertype_label,L6b_4,46,mapmycells
Br6432,supertype_label,Pax6_2,43,mapmycells
Br6432,supertype_label,Endo_3,42,mapmycells
Br6432,supertype_label,Sst_1,42,mapmycells
Br6432,supertype_label,Sst Chodl_2,42,mapmycells
Br6432,supertype_label,Sst_4,35,mapmycells
Br6432,supertype_label,Sncg_6,32,mapmycells
Br6432,supertype_label,L2/3 IT_6,30,mapmycells
Br6432,supertype_label,Vip_6,29,mapmycells
Br6432,supertype_label,Sncg_8,29,mapmycells
Br6432,supertype_label,Lamp5_4,28,mapmycells
Br6432,supertype_label,Vip_9,27,mapmycells
Br6432,supertype_label,Micro-PVM_4-SEAAD,26,mapmycells
Br6432,supertype_label,Vip_5,26,mapmycells
Br6432,supertype_label,L5 IT_1,25,mapmycells
Br6432,supertype_label,L2/3 IT_8,25,mapmycells
Br6432,supertype_label,Sst_25,23,mapmycells
Br6432,supertype_label,Vip_2,23,mapmycells
Br6432,supertype_label,Sst_13,23,mapmycells
Br6432,supertype_label,Vip_4,22,mapmycells
Br6432,supertype_label,Sst Chodl_1,22,mapmycells
Br6432,supertype_label,Pax6_3,21,mapmycells
Br6432,supertype_label,Sncg_2,21,mapmycells
Br6432,supertype_label,L5 IT_3,20,mapmycells
Br6432,supertype_label,L5 ET_1,18,mapmycells
Br6432,supertype_label,Pvalb_6,18,mapmycells
Br6432,supertype_label,Sncg_3,16,mapmycells
Br6432,supertype_label,Vip_12,14,mapmycells
Br6432,supertype_label,L5/6 NP_2,12,mapmycells
Br6432,supertype_label,Lamp5_6,12,mapmycells
Br6432,supertype_label,Vip_13,12,mapmycells
Br6432,supertype_label,Sst_22,11,mapmycells
Br6432,supertype_label,Vip_18,10,mapmycells
Br6432,supertype_label,L5/6 NP_6,10,mapmycells
Br6432,supertype_label,Pvalb_9,9,mapmycells
Br6432,supertype_label,Pax6_4,9,mapmycells
Br6432,supertype_label,Sst_9,8,mapmycells
Br6432,supertype_label,L5/6 NP_1,8,mapmycells
Br6432,supertype_label,L6 CT_4,7,mapmycells
Br6432,supertype_label,Lamp5_2,7,mapmycells
Br6432,supertype_label,L6 IT Car3_1,7,mapmycells
Br6432,supertype_label,Sst_12,7,mapmycells
Br6432,supertype_label,Pvalb_10,6,mapmycells
Br6432,supertype_label,Pvalb_12,5,mapmycells
Br6432,supertype_label,Vip_15,4,mapmycells
Br6432,supertype_label,L6 CT_1,3,mapmycells
Br6432,supertype_label,Sst_2,3,mapmycells
Br6432,supertype_label,OPC_2_2-SEAAD,3,mapmycells
Br6432,supertype_label,L5/6 NP_3,3,mapmycells
Br6432,supertype_label,Vip_11,2,mapmycells
Br6432,supertype_label,Pvalb_5,1,mapmycells
Br6432,supertype_label,Sncg_1,1,mapmycells
Br6432,supertype_label,Pvalb_1,1,mapmycells
Br6432,supertype_label,Sst_23,1,mapmycells
Br6432,supertype_label,Astro_1,0,mapmycells
Br6432,supertype_label,Unassigned,0,mapmycells
Br6432,supertype_label,Pvalb_7,0,mapmycells
Br6432,supertype_label,Pvalb_3,0,mapmycells
Br6432,supertype_label,Pvalb_2,0,mapmycells
Br6432,supertype_label,Oligo_2,0,mapmycells
Br6432,supertype_label,L6 IT Car3_2,0,mapmycells
Br6432,supertype_label,OPC_2,0,mapmycells
Br6437,class_label,Non-neuronal and Non-neural,35542,mapmycells
Br6437,class_label,Neuronal: Glutamatergic,17130,mapmycells
Br6437,class_label,Neuronal: GABAergic,4946,mapmycells
Br6437,class_label,Unassigned,0,mapmycells
Br6437,subclass_label,Oligodendrocyte,16261,mapmycells
Br6437,subclass_label,Endothelial,5375,mapmycells
Br6437,subclass_label,Astrocyte,4812,mapmycells
Br6437,subclass_label,L2/3 IT,4772,mapmycells
Br6437,subclass_label,VLMC,4292,mapmycells
Br6437,subclass_label,L6b,4025,mapmycells
Br6437,subclass_label,Microglia-PVM,3757,mapmycells
Br6437,subclass_label,L4 IT,3716,mapmycells
Br6437,subclass_label,L5 IT,1822,mapmycells
Br6437,subclass_label,Sst,1421,mapmycells
Br6437,subclass_label,Vip,1174,mapmycells
Br6437,subclass_label,OPC,1045,mapmycells
Br6437,subclass_label,L6 IT,941,mapmycells
Br6437,subclass_label,L5 ET,892,mapmycells
Br6437,subclass_label,Pvalb,802,mapmycells
Br6437,subclass_label,Lamp5,449,mapmycells
Br6437,subclass_label,Chandelier,396,mapmycells
Br6437,subclass_label,Sncg,364,mapmycells
Br6437,subclass_label,L6 CT,330,mapmycells
Br6437,subclass_label,L5/6 NP,323,mapmycells
Br6437,subclass_label,L6 IT Car3,309,mapmycells
Br6437,subclass_label,Lamp5 Lhx6,131,mapmycells
Br6437,subclass_label,Pax6,128,mapmycells
Br6437,subclass_label,Sst Chodl,81,mapmycells
Br6437,subclass_label,Unassigned,0,mapmycells
Br6437,supertype_label,Oligo_4,8885,mapmycells
Br6437,supertype_label,Oligo_2_1-SEAAD,5939,mapmycells
Br6437,supertype_label,Endo_2,4098,mapmycells
Br6437,supertype_label,L4 IT_1,2492,mapmycells
Br6437,supertype_label,SMC-SEAAD,2473,mapmycells
Br6437,supertype_label,Astro_2,2209,mapmycells
Br6437,supertype_label,L6b_6,1416,mapmycells
Br6437,supertype_label,Micro-PVM_3-SEAAD,1292,mapmycells
Br6437,supertype_label,L6b_1,1248,mapmycells
Br6437,supertype_label,L2/3 IT_12,1207,mapmycells
Br6437,supertype_label,Endo_1,1133,mapmycells
Br6437,supertype_label,L2/3 IT_1,1052,mapmycells
Br6437,supertype_label,L2/3 IT_2,1028,mapmycells
Br6437,supertype_label,L6b_2,1009,mapmycells
Br6437,supertype_label,Astro_4,903,mapmycells
Br6437,supertype_label,Micro-PVM_2,888,mapmycells
Br6437,supertype_label,Pericyte_1,878,mapmycells
Br6437,supertype_label,Oligo_3,863,mapmycells
Br6437,supertype_label,L5 ET_2,845,mapmycells
Br6437,supertype_label,VLMC_1,835,mapmycells
Br6437,supertype_label,Lymphocyte,817,mapmycells
Br6437,supertype_label,L4 IT_2,808,mapmycells
Br6437,supertype_label,Astro_5,801,mapmycells
Br6437,supertype_label,L2/3 IT_7,786,mapmycells
Br6437,supertype_label,OPC_2_1-SEAAD,764,mapmycells
Br6437,supertype_label,L6 IT_2,712,mapmycells
Br6437,supertype_label,L5 IT_6,703,mapmycells
Br6437,supertype_label,L5 IT_7,576,mapmycells
Br6437,supertype_label,Oligo_1,574,mapmycells
Br6437,supertype_label,Pvalb_15,565,mapmycells
Br6437,supertype_label,Monocyte,493,mapmycells
Br6437,supertype_label,Astro_6-SEAAD,453,mapmycells
Br6437,supertype_label,Sst_10,452,mapmycells
Br6437,supertype_label,Astro_3,446,mapmycells
Br6437,supertype_label,Vip_21,354,mapmycells
Br6437,supertype_label,L2/3 IT_13,331,mapmycells
Br6437,supertype_label,L5 IT_2,321,mapmycells
Br6437,supertype_label,L4 IT_4,298,mapmycells
Br6437,supertype_label,OPC_1,278,mapmycells
Br6437,supertype_label,L5/6 NP_4,278,mapmycells
Br6437,supertype_label,L6 IT Car3_3,278,mapmycells
Br6437,supertype_label,L6 IT_1,229,mapmycells
Br6437,supertype_label,Chandelier_1,210,mapmycells
Br6437,supertype_label,L6b_5,209,mapmycells
Br6437,supertype_label,Vip_19,209,mapmycells
Br6437,supertype_label,Chandelier_2,186,mapmycells
Br6437,supertype_label,L6 CT_3,186,mapmycells
Br6437,supertype_label,Lamp5_1,174,mapmycells
Br6437,supertype_label,Sst_5,172,mapmycells
Br6437,supertype_label,L2/3 IT_5,168,mapmycells
Br6437,supertype_label,Sst_7,167,mapmycells
Br6437,supertype_label,Sst_20,154,mapmycells
Br6437,supertype_label,Lamp5_5,144,mapmycells
Br6437,supertype_label,Endo_3,144,mapmycells
Br6437,supertype_label,L6 CT_2,135,mapmycells
Br6437,supertype_label,Vip_23,132,mapmycells
Br6437,supertype_label,Lamp5_Lhx6_1,131,mapmycells
Br6437,supertype_label,Vip_1,131,mapmycells
Br6437,supertype_label,Sncg_5,127,mapmycells
Br6437,supertype_label,L2/3 IT_3,122,mapmycells
Br6437,supertype_label,Micro-PVM_1,121,mapmycells
Br6437,supertype_label,Pvalb_8,120,mapmycells
Br6437,supertype_label,L4 IT_3,118,mapmycells
Br6437,supertype_label,L5 IT_5,116,mapmycells
Br6437,supertype_label,Pericyte_2-SEAAD,106,mapmycells
Br6437,supertype_label,Sncg_4,99,mapmycells
Br6437,supertype_label,Sst_3,96,mapmycells
Br6437,supertype_label,Lamp5_3,95,mapmycells
Br6437,supertype_label,L6b_4,84,mapmycells
Br6437,supertype_label,Sst_19,80,mapmycells
Br6437,supertype_label,Micro-PVM_2_1-SEAAD,79,mapmycells
Br6437,supertype_label,Sst_11,78,mapmycells
Br6437,supertype_label,Vip_16,68,mapmycells
Br6437,supertype_label,Sst_1,66,mapmycells
Br6437,supertype_label,Vip_14,65,mapmycells
Br6437,supertype_label,L6b_3,59,mapmycells
Br6437,supertype_label,L5 IT_1,59,mapmycells
Br6437,supertype_label,Pax6_2,52,mapmycells
Br6437,supertype_label,Sncg_6,51,mapmycells
Br6437,supertype_label,Pvalb_13,49,mapmycells
Br6437,supertype_label,Vip_6,47,mapmycells
Br6437,supertype_label,L5 ET_1,47,mapmycells
Br6437,supertype_label,L5 IT_3,47,mapmycells
Br6437,supertype_label,Sst Chodl_2,46,mapmycells
Br6437,supertype_label,Sst_25,46,mapmycells
Br6437,supertype_label,Pax6_1,46,mapmycells
Br6437,supertype_label,Micro-PVM_2_3-SEAAD,41,mapmycells
Br6437,supertype_label,Sst_4,39,mapmycells
Br6437,supertype_label,Sst_13,36,mapmycells
Br6437,supertype_label,Vip_2,35,mapmycells
Br6437,supertype_label,Sst Chodl_1,35,mapmycells
Br6437,supertype_label,L2/3 IT_10,33,mapmycells
Br6437,supertype_label,Sncg_8,31,mapmycells
Br6437,supertype_label,Sncg_2,30,mapmycells
Br6437,supertype_label,Micro-PVM_4-SEAAD,26,mapmycells
Br6437,supertype_label,Vip_18,26,mapmycells
Br6437,supertype_label,Pvalb_6,25,mapmycells
Br6437,supertype_label,Sncg_3,25,mapmycells
Br6437,supertype_label,L2/3 IT_8,23,mapmycells
Br6437,supertype_label,L2/3 IT_6,22,mapmycells
Br6437,supertype_label,Vip_5,22,mapmycells
Br6437,supertype_label,Vip_4,21,mapmycells
Br6437,supertype_label,Sst_9,21,mapmycells
Br6437,supertype_label,Vip_9,20,mapmycells
Br6437,supertype_label,Lamp5_4,20,mapmycells
Br6437,supertype_label,L6 IT Car3_1,20,mapmycells
Br6437,supertype_label,L5/6 NP_1,19,mapmycells
Br6437,supertype_label,Vip_12,17,mapmycells
Br6437,supertype_label,Pvalb_10,15,mapmycells
Br6437,supertype_label,Vip_13,15,mapmycells
Br6437,supertype_label,Pax6_4,15,mapmycells
Br6437,supertype_label,Pax6_3,15,mapmycells
Br6437,supertype_label,Pvalb_9,13,mapmycells
Br6437,supertype_label,L5/6 NP_2,12,mapmycells
Br6437,supertype_label,Pvalb_12,11,mapmycells
Br6437,supertype_label,L6 IT Car3_2,11,mapmycells
Br6437,supertype_label,L5/6 NP_6,11,mapmycells
Br6437,supertype_label,Vip_15,9,mapmycells
Br6437,supertype_label,L6 CT_4,9,mapmycells
Br6437,supertype_label,Lamp5_2,9,mapmycells
Br6437,supertype_label,Lamp5_6,7,mapmycells
Br6437,supertype_label,Sst_12,7,mapmycells
Br6437,supertype_label,Sst_2,4,mapmycells
Br6437,supertype_label,Vip_11,3,mapmycells
Br6437,supertype_label,Sst_22,3,mapmycells
Br6437,supertype_label,OPC_2_2-SEAAD,3,mapmycells
Br6437,supertype_label,L5/6 NP_3,3,mapmycells
Br6437,supertype_label,Pvalb_2,2,mapmycells
Br6437,supertype_label,Pvalb_1,1,mapmycells
Br6437,supertype_label,Pvalb_5,1,mapmycells
Br6437,supertype_label,Sncg_1,1,mapmycells
Br6437,supertype_label,Astro_1,0,mapmycells
Br6437,supertype_label,Unassigned,0,mapmycells
Br6437,supertype_label,Sst_23,0,mapmycells
Br6437,supertype_label,Pvalb_7,0,mapmycells
Br6437,supertype_label,Pvalb_3,0,mapmycells
Br6437,supertype_label,Oligo_2,0,mapmycells
Br6437,supertype_label,L6 CT_1,0,mapmycells
Br6437,supertype_label,OPC_2,0,mapmycells
Br6496,class_label,Non-neuronal and Non-neural,35836,mapmycells
Br6496,class_label,Neuronal: Glutamatergic,16706,mapmycells
Br6496,class_label,Neuronal: GABAergic,5366,mapmycells
Br6496,class_label,Unassigned,0,mapmycells
Br6496,subclass_label,Oligodendrocyte,17697,mapmycells
Br6496,subclass_label,L2/3 IT,6484,mapmycells
Br6496,subclass_label,Endothelial,6035,mapmycells
Br6496,subclass_label,Astrocyte,4730,mapmycells
Br6496,subclass_label,L6b,4044,mapmycells
Br6496,subclass_label,Microglia-PVM,3556,mapmycells
Br6496,subclass_label,VLMC,2809,mapmycells
Br6496,subclass_label,L4 IT,2714,mapmycells
Br6496,subclass_label,L5 IT,1582,mapmycells
Br6496,subclass_label,Sst,1578,mapmycells
Br6496,subclass_label,Vip,1448,mapmycells
Br6496,subclass_label,OPC,1009,mapmycells
Br6496,subclass_label,Pvalb,728,mapmycells
Br6496,subclass_label,L6 IT,565,mapmycells
Br6496,subclass_label,Lamp5,520,mapmycells
Br6496,subclass_label,L5 ET,476,mapmycells
Br6496,subclass_label,Sncg,405,mapmycells
Br6496,subclass_label,L5/6 NP,385,mapmycells
Br6496,subclass_label,Chandelier,327,mapmycells
Br6496,subclass_label,L6 CT,288,mapmycells
Br6496,subclass_label,L6 IT Car3,168,mapmycells
Br6496,subclass_label,Pax6,158,mapmycells
Br6496,subclass_label,Lamp5 Lhx6,135,mapmycells
Br6496,subclass_label,Sst Chodl,67,mapmycells
Br6496,subclass_label,Unassigned,0,mapmycells
Br6496,supertype_label,Oligo_4,12767,mapmycells
Br6496,supertype_label,Endo_2,4248,mapmycells
Br6496,supertype_label,Oligo_2_1-SEAAD,2769,mapmycells
Br6496,supertype_label,L2/3 IT_12,2253,mapmycells
Br6496,supertype_label,Astro_2,2060,mapmycells
Br6496,supertype_label,Endo_1,1732,mapmycells
Br6496,supertype_label,L6b_6,1620,mapmycells
Br6496,supertype_label,Oligo_3,1599,mapmycells
Br6496,supertype_label,L4 IT_1,1576,mapmycells
Br6496,supertype_label,Micro-PVM_2,1509,mapmycells
Br6496,supertype_label,SMC-SEAAD,1441,mapmycells
Br6496,supertype_label,L2/3 IT_1,1199,mapmycells
Br6496,supertype_label,Astro_4,1151,mapmycells
Br6496,supertype_label,L2/3 IT_7,1146,mapmycells
Br6496,supertype_label,Micro-PVM_3-SEAAD,1143,mapmycells
Br6496,supertype_label,L2/3 IT_2,1113,mapmycells
Br6496,supertype_label,L6b_1,1103,mapmycells
Br6496,supertype_label,Pericyte_1,924,mapmycells
Br6496,supertype_label,L6b_2,903,mapmycells
Br6496,supertype_label,L5 IT_6,820,mapmycells
Br6496,supertype_label,OPC_2_1-SEAAD,775,mapmycells
Br6496,supertype_label,L4 IT_2,662,mapmycells
Br6496,supertype_label,Astro_5,623,mapmycells
Br6496,supertype_label,Oligo_1,562,mapmycells
Br6496,supertype_label,Astro_3,540,mapmycells
Br6496,supertype_label,Pvalb_15,509,mapmycells
Br6496,supertype_label,Sst_10,458,mapmycells
Br6496,supertype_label,L5 ET_2,441,mapmycells
Br6496,supertype_label,VLMC_1,394,mapmycells
Br6496,supertype_label,L6 IT_2,378,mapmycells
Br6496,supertype_label,Astro_6-SEAAD,355,mapmycells
Br6496,supertype_label,L4 IT_4,351,mapmycells
Br6496,supertype_label,Vip_21,337,mapmycells
Br6496,supertype_label,Lymphocyte,336,mapmycells
Br6496,supertype_label,L5/6 NP_4,323,mapmycells
Br6496,supertype_label,Vip_19,297,mapmycells
Br6496,supertype_label,Vip_1,265,mapmycells
Br6496,supertype_label,L5 IT_2,256,mapmycells
Br6496,supertype_label,L2/3 IT_3,250,mapmycells
Br6496,supertype_label,L5 IT_7,249,mapmycells
Br6496,supertype_label,L2/3 IT_5,248,mapmycells
Br6496,supertype_label,Monocyte,242,mapmycells
Br6496,supertype_label,L2/3 IT_13,240,mapmycells
Br6496,supertype_label,L6b_5,236,mapmycells
Br6496,supertype_label,Sst_5,234,mapmycells
Br6496,supertype_label,OPC_1,231,mapmycells
Br6496,supertype_label,L6 CT_3,198,mapmycells
Br6496,supertype_label,L6 IT_1,187,mapmycells
Br6496,supertype_label,Chandelier_2,187,mapmycells
Br6496,supertype_label,Lamp5_1,180,mapmycells
Br6496,supertype_label,L5 IT_5,173,mapmycells
Br6496,supertype_label,Sst_20,163,mapmycells
Br6496,supertype_label,Sncg_5,156,mapmycells
Br6496,supertype_label,L6 IT Car3_3,151,mapmycells
Br6496,supertype_label,Lamp5_5,146,mapmycells
Br6496,supertype_label,Sst_3,145,mapmycells
Br6496,supertype_label,Chandelier_1,140,mapmycells
Br6496,supertype_label,Lamp5_Lhx6_1,135,mapmycells
Br6496,supertype_label,Lamp5_3,132,mapmycells
Br6496,supertype_label,Vip_16,131,mapmycells
Br6496,supertype_label,L6b_4,126,mapmycells
Br6496,supertype_label,L4 IT_3,125,mapmycells
Br6496,supertype_label,Micro-PVM_1,124,mapmycells
Br6496,supertype_label,Sst_7,122,mapmycells
Br6496,supertype_label,Sst_11,121,mapmycells
Br6496,supertype_label,Sncg_4,117,mapmycells
Br6496,supertype_label,Micro-PVM_2_1-SEAAD,111,mapmycells
Br6496,supertype_label,Sst_19,101,mapmycells
Br6496,supertype_label,Pvalb_8,101,mapmycells
Br6496,supertype_label,Vip_23,91,mapmycells
Br6496,supertype_label,Vip_14,90,mapmycells
Br6496,supertype_label,L6 CT_2,87,mapmycells
Br6496,supertype_label,Sst_1,83,mapmycells
Br6496,supertype_label,Micro-PVM_2_3-SEAAD,75,mapmycells
Br6496,supertype_label,Pax6_2,71,mapmycells
Br6496,supertype_label,Pax6_1,61,mapmycells
Br6496,supertype_label,L6b_3,56,mapmycells
Br6496,supertype_label,Endo_3,55,mapmycells
Br6496,supertype_label,Pvalb_13,54,mapmycells
Br6496,supertype_label,Sst_4,53,mapmycells
Br6496,supertype_label,Pericyte_2-SEAAD,50,mapmycells
Br6496,supertype_label,L5 IT_1,45,mapmycells
Br6496,supertype_label,Vip_5,42,mapmycells
Br6496,supertype_label,Sncg_6,42,mapmycells
Br6496,supertype_label,Vip_6,41,mapmycells
Br6496,supertype_label,Sst Chodl_2,39,mapmycells
Br6496,supertype_label,L5 IT_3,39,mapmycells
Br6496,supertype_label,Vip_2,39,mapmycells
Br6496,supertype_label,Sncg_2,38,mapmycells
Br6496,supertype_label,Vip_4,37,mapmycells
Br6496,supertype_label,Sst_13,35,mapmycells
Br6496,supertype_label,L5 ET_1,35,mapmycells
Br6496,supertype_label,Sncg_8,31,mapmycells
Br6496,supertype_label,Lamp5_4,31,mapmycells
Br6496,supertype_label,Sst Chodl_1,28,mapmycells
Br6496,supertype_label,L5/6 NP_6,28,mapmycells
Br6496,supertype_label,Lamp5_2,26,mapmycells
Br6496,supertype_label,Sst_25,24,mapmycells
Br6496,supertype_label,Pvalb_6,24,mapmycells
Br6496,supertype_label,Sncg_3,20,mapmycells
Br6496,supertype_label,Vip_18,17,mapmycells
Br6496,supertype_label,Vip_12,17,mapmycells
Br6496,supertype_label,Vip_9,16,mapmycells
Br6496,supertype_label,Micro-PVM_4-SEAAD,16,mapmycells
Br6496,supertype_label,Vip_13,15,mapmycells
Br6496,supertype_label,L5/6 NP_1,15,mapmycells
Br6496,supertype_label,Sst_22,15,mapmycells
Br6496,supertype_label,L2/3 IT_6,15,mapmycells
Br6496,supertype_label,L5/6 NP_2,14,mapmycells
Br6496,supertype_label,L6 IT Car3_1,14,mapmycells
Br6496,supertype_label,Pax6_4,13,mapmycells
Br6496,supertype_label,Pax6_3,13,mapmycells
Br6496,supertype_label,Pvalb_12,12,mapmycells
Br6496,supertype_label,Vip_15,10,mapmycells
Br6496,supertype_label,L2/3 IT_10,10,mapmycells
Br6496,supertype_label,L2/3 IT_8,10,mapmycells
Br6496,supertype_label,Sst_12,8,mapmycells
Br6496,supertype_label,Sst_2,8,mapmycells
Br6496,supertype_label,Pvalb_9,8,mapmycells
Br6496,supertype_label,Sst_9,7,mapmycells
Br6496,supertype_label,Pvalb_10,6,mapmycells
Br6496,supertype_label,Lamp5_6,5,mapmycells
Br6496,supertype_label,L5/6 NP_3,5,mapmycells
Br6496,supertype_label,Pvalb_5,5,mapmycells
Br6496,supertype_label,Pvalb_2,4,mapmycells
Br6496,supertype_label,L6 IT Car3_2,3,mapmycells
Br6496,supertype_label,Vip_11,3,mapmycells
Br6496,supertype_label,Pvalb_1,2,mapmycells
Br6496,supertype_label,Pvalb_7,2,mapmycells
Br6496,supertype_label,L6 CT_4,2,mapmycells
Br6496,supertype_label,OPC_2_2-SEAAD,2,mapmycells
Br6496,supertype_label,Astro_1,1,mapmycells
Br6496,supertype_label,Sst_23,1,mapmycells
Br6496,supertype_label,Sncg_1,1,mapmycells
Br6496,supertype_label,Pvalb_3,1,mapmycells
Br6496,supertype_label,L6 CT_1,1,mapmycells
Br6496,supertype_label,OPC_2,1,mapmycells
Br6496,supertype_label,Unassigned,0,mapmycells
Br6496,supertype_label,Oligo_2,0,mapmycells
Br8433,class_label,Non-neuronal and Non-neural,35703,mapmycells
Br8433,class_label,Neuronal: Glutamatergic,17934,mapmycells
Br8433,class_label,Neuronal: GABAergic,6165,mapmycells
Br8433,class_label,Unassigned,0,mapmycells
Br8433,subclass_label,Oligodendrocyte,11527,mapmycells
Br8433,subclass_label,Endothelial,7703,mapmycells
Br8433,subclass_label,L2/3 IT,7396,mapmycells
